CustomerID,Gender,Age,State,TenureMonths,ContractType,PaymentMethod,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,CustomerServiceCalls,Churn
196,Female,50,California,23,Month-to-Month,Mailed Check,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Yes,123.61,2843.03,2,No
197,Female,31,Michigan,9,Month-to-Month,Bank Transfer,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,126.49,1138.41,4,No
198,Male,47,California,4,Two Year,Bank Transfer,No,No,DSL,No,No,No,No,Yes,No,Yes,57.87,231.48,3,Yes
199,Male,45,New York,12,Month-to-Month,Mailed Check,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Yes,106.04,1272.48,4,Yes
200,Male,27,North Carolina,26,Two Year,Electronic Check,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Yes,115.92,3013.92,1,No
201,Female,50,Michigan,24,Month-to-Month,Mailed Check,Yes,No,No,No,No,No,No,No,No,No,26.02,624.48,1,No
202,Female,53,Pennsylvania,11,Month-to-Month,Credit Card,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,136.43,1500.73,1,No
203,Male,61,Illinois,22,Month-to-Month,Electronic Check,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,No,113.02,2486.44,0,No
204,Female,60,Ohio,40,Two Year,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,Yes,47.47,1898.8,0,No
205,Male,24,North Carolina,1,One Year,Bank Transfer,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,110.46,,3,Yes
206,Female,30,California,14,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,128.04,1792.56,3,No
207,Female,52,North Carolina,34,Two Year,Credit Card,Yes,No,Fiber Optic,No,No,No,No,Yes,No,No,103.0,3502.0,2,No
208,Male,52,Pennsylvania,18,Month-to-Month,Mailed Check,No,No,DSL,No,Yes,No,Yes,Yes,Yes,No,83.94,1510.92,2,Yes
209,Female,52,New York,25,Two Year,Mailed Check,Yes,Yes,DSL,No,No,No,No,Yes,No,No,98.96,2474.0,2,No
210,Male,80,New York,17,Two Year,Mailed Check,Yes,No,No,No,No,No,No,No,No,Yes,29.42,500.14,3,No
211,Female,53,Pennsylvania,72,One Year,Credit Card,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Yes,112.34,8088.48,3,No
212,Female,62,Michigan,1,Two Year,Bank Transfer,Yes,No,DSL,No,No,No,No,No,Yes,No,88.46,,3,No
213,Male,59,Pennsylvania,16,Month-to-Month,Credit Card,Yes,Yes,No,No,No,No,No,No,No,No,50.29,804.64,3,Yes
214,Male,54,Michigan,2,One Year,Electronic Check,Yes,No,DSL,Yes,No,No,No,No,No,Yes,83.56,167.12,2,No
215,Male,40,Texas,4,One Year,Bank Transfer,Yes,No,DSL,No,No,No,Yes,No,No,Yes,81.26,325.04,2,Yes
216,Female,56,Georgia,11,Month-to-Month,Mailed Check,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,115.42,1269.62,3,No
217,Female,33,North Carolina,4,One Year,Electronic Check,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,125.36,501.44,1,Yes
218,Male,41,Ohio,72,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Yes,120.45,8672.4,1,No
219,Female,37,Illinois,70,Month-to-Month,Bank Transfer,Yes,Yes,DSL,Yes,No,No,No,No,No,No,103.92,7274.4,2,No
220,Female,46,Illinois,9,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,125.56,1130.04,3,Yes
221,Male,79,North Carolina,24,Month-to-Month,Credit Card,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,139.91,3357.84,3,No
222,Male,18,North Carolina,18,Month-to-Month,Bank Transfer,Yes,Yes,No,No,No,No,No,No,No,Yes,47.34,852.12,3,No
223,Female,55,California,40,Two Year,Electronic Check,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,116.39,4655.6,3,Yes
224,Female,20,North Carolina,23,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Yes,116.74,2685.02,3,Yes
225,Male,37,New York,1,One Year,Electronic Check,Yes,Yes,DSL,No,Yes,Yes,No,No,No,No,97.96,,3,No
226,Male,61,Texas,34,Month-to-Month,Mailed Check,Yes,Yes,No,No,No,No,No,No,No,Yes,42.06,1430.04,3,No
227,Male,45,North Carolina,32,Month-to-Month,Bank Transfer,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,94.04,3009.28,2,No
228,Female,28,New York,17,Month-to-Month,Credit Card,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,135.1,2296.7,2,No
229,Male,34,North Carolina,55,Month-to-Month,Mailed Check,No,No,No,No,No,No,No,No,No,No,20.0,1100.0,4,Yes
230,Male,55,Texas,57,One Year,Credit Card,Yes,No,No,No,No,No,No,No,No,Yes,36.33,2070.81,4,No
231,Female,34,None,17,One Year,Bank Transfer,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,108.46,1843.82,1,No
232,Female,48,Pennsylvania,22,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Yes,97.92,2154.24,3,No
233,Male,45,California,72,Month-to-Month,Mailed Check,No,No,No,No,No,No,No,No,No,No,20.0,1440.0,1,No
234,Male,35,Georgia,8,Two Year,Bank Transfer,Yes,No,No,No,No,No,No,No,No,Yes,31.61,252.88,3,No
235,Female,77,Florida,9,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Yes,106.27,956.43,0,Yes
236,Male,54,New York,4,Month-to-Month,Credit Card,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,No,133.61,534.44,0,No
237,Male,18,California,54,One Year,Bank Transfer,No,No,DSL,Yes,Yes,No,Yes,No,Yes,No,86.7,4681.8,3,No
238,Female,47,Florida,32,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,134.44,4302.08,0,Yes
239,Male,35,Georgia,2,Two Year,Credit Card,No,No,DSL,No,Yes,No,No,No,Yes,Yes,58.99,117.98,0,No
240,Female,57,Texas,72,One Year,Electronic Check,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Yes,101.15,7282.8,2,No
241,Female,33,Ohio,31,Month-to-Month,Credit Card,No,No,Fiber Optic,No,Yes,No,No,No,Yes,Yes,75.68,2346.08,2,No
242,Male,43,Michigan,45,Month-to-Month,Electronic Check,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,No,117.73,5297.85,2,Yes
243,Male,52,Ohio,1,One Year,Bank Transfer,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Yes,106.12,,1,No
244,Female,57,North Carolina,16,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Yes,110.98,1775.68,2,Yes
245,Female,26,California,28,Two Year,Bank Transfer,Yes,Yes,DSL,No,Yes,No,No,No,No,Yes,107.66,3014.48,3,No
246,Female,39,Texas,18,One Year,Electronic Check,Yes,No,Fiber Optic,No,No,No,Yes,No,No,No,230.3470249717792,1917.18,1,No
247,Female,37,North Carolina,26,Month-to-Month,Electronic Check,Yes,No,No,No,No,No,No,No,No,No,31.0,806.0,1,Yes
248,Male,35,Ohio,40,One Year,Electronic Check,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Yes,116.14,4645.6,3,No
249,Female,71,Illinois,11,Month-to-Month,Credit Card,No,No,DSL,No,No,Yes,No,No,No,Yes,52.58,578.38,0,No
250,Male,51,Ohio,45,Month-to-Month,Electronic Check,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,110.12,4955.4,3,No
251,Male,26,New York,4,One Year,Bank Transfer,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,No,No,129.81,519.24,2,Yes
252,Male,58,California,7,One Year,Credit Card,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,121.64,851.48,4,Yes
253,Male,76,Georgia,1,One Year,Credit Card,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Yes,92.07,,0,No
254,Female,60,Ohio,10,Month-to-Month,Electronic Check,Yes,Yes,DSL,No,No,No,Yes,No,No,Yes,99.17,991.7,2,No
255,Male,22,New York,11,One Year,Credit Card,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Yes,122.82,1351.02,3,Yes
256,Male,37,North Carolina,39,Month-to-Month,Electronic Check,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,No,116.23,4532.97,3,Yes
257,Male,64,Florida,25,One Year,Bank Transfer,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,109.91,2747.75,4,Yes
258,Female,34,Florida,13,One Year,Bank Transfer,No,No,Fiber Optic,Yes,Yes,No,No,No,No,No,70.68,918.84,3,Yes
259,Female,51,North Carolina,25,One Year,Electronic Check,Yes,No,No,No,No,No,No,No,No,No,38.56,964.0,1,No
260,Male,56,Georgia,1,Two Year,Electronic Check,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,121.09,,0,Yes
261,Male,31,Pennsylvania,4,Two Year,Mailed Check,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,Yes,111.67,446.68,5,No
262,Male,44,California,23,Two Year,Mailed Check,Yes,Yes,No,No,No,No,No,No,No,Yes,49.17,1130.91,3,Yes
263,Female,18,Texas,24,Two Year,Credit Card,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,No,117.74,2825.76,0,No
264,Female,29,Ohio,35,One Year,Mailed Check,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,125.11,4378.85,2,No
265,Female,41,New York,12,Two Year,Credit Card,Yes,No,No,No,No,No,No,No,No,Yes,33.87,406.44,1,No
266,Female,26,North Carolina,30,Two Year,Mailed Check,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,90.1,2703.0,1,No
267,Male,69,Michigan,27,One Year,Credit Card,Yes,Yes,DSL,No,No,No,No,No,No,No,89.06,2404.62,0,Yes
268,Female,23,North Carolina,72,Month-to-Month,Bank Transfer,Yes,Yes,No,No,No,No,No,No,No,Yes,48.04,3458.88,3,No
269,Female,38,Florida,5,Month-to-Month,Credit Card,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Yes,107.2,536.0,3,No
270,Male,46,Georgia,19,Two Year,Electronic Check,No,No,Fiber Optic,No,Yes,No,Yes,No,Yes,No,92.87,1764.53,2,No
271,Male,66,Florida,22,Month-to-Month,Bank Transfer,Yes,No,No,No,No,No,No,No,No,No,31.53,693.66,3,No
272,Female,23,Texas,72,Two Year,Electronic Check,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,110.38,7947.36,2,No
273,Female,62,California,5,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,Yes,110.0,550.0,2,Yes
274,Male,45,New York,17,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,No,Yes,Yes,No,No,No,113.06,1922.02,0,No
275,Female,30,Michigan,10,One Year,Bank Transfer,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Yes,110.53,1105.3,2,No
276,Female,51,Texas,17,Two Year,Electronic Check,Yes,Yes,DSL,No,No,Yes,No,No,Yes,No,115.57,1964.69,3,No
277,Male,47,Texas,6,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,124.31,745.86,1,No
278,Male,35,Michigan,1,Two Year,Bank Transfer,Yes,Yes,DSL,No,Yes,No,No,No,No,No,94.54,,1,No
279,Male,46,California,20,One Year,Electronic Check,Yes,No,DSL,No,No,No,No,No,Yes,No,84.78,1695.6,4,Yes
280,Female,39,Georgia,9,Month-to-Month,Mailed Check,Yes,No,DSL,No,No,Yes,No,Yes,No,No,89.21,802.89,2,No
281,Male,46,Florida,4,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Yes,106.63,426.52,1,Yes
282,Male,54,California,9,Month-to-Month,Electronic Check,Yes,No,No,No,No,No,No,No,No,Yes,26.53,238.77,2,Yes
283,Female,68,Michigan,1,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,139.97,,1,Yes
284,Female,26,California,72,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,109.62,7892.64,0,No
285,Male,76,Pennsylvania,20,Month-to-Month,Credit Card,Yes,Yes,No,No,No,No,No,No,No,No,45.41,908.2,0,Yes
286,Male,18,Florida,40,Month-to-Month,Electronic Check,No,No,DSL,No,No,No,No,Yes,Yes,Yes,67.23,2689.2,1,Yes
287,Female,42,California,13,Two Year,Credit Card,Yes,No,DSL,No,No,Yes,No,No,Yes,No,100.27,1303.51,0,No
288,Female,53,California,56,One Year,Electronic Check,Yes,No,DSL,No,Yes,No,Yes,Yes,No,No,101.71,5695.76,1,No
289,Female,49,California,15,One Year,Mailed Check,No,No,Fiber Optic,No,No,No,No,No,No,No,58.88,883.2,1,Yes
290,Male,35,California,20,Month-to-Month,Electronic Check,Yes,Yes,DSL,Yes,No,No,No,No,No,No,81.66,1633.2,0,No
291,Female,41,Georgia,16,Two Year,Credit Card,Yes,Yes,DSL,No,No,No,No,No,No,Yes,86.12,1377.92,2,No
292,Female,37,Pennsylvania,31,Two Year,Bank Transfer,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Yes,117.14,3631.34,1,No
293,Female,36,Florida,20,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,No,112.08,2241.6,2,No
294,Female,57,New York,7,Two Year,Electronic Check,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,No,117.53,822.71,0,No
295,Male,50,Michigan,3,Two Year,Electronic Check,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,129.73,389.19,3,No
296,Male,34,Michigan,22,One Year,Electronic Check,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,No,119.92,2638.24,4,Yes
297,Female,58,Ohio,16,One Year,Bank Transfer,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Yes,107.47,1719.52,2,No
298,Female,49,North Carolina,2,Month-to-Month,Bank Transfer,No,No,No,No,No,No,No,No,No,No,20.0,40.0,1,Yes
299,Female,57,Florida,12,Month-to-Month,Credit Card,No,No,Fiber Optic,No,Yes,Yes,No,No,Yes,No,89.77,1077.24,1,No
300,Male,54,New York,17,Month-to-Month,Credit Card,No,No,DSL,No,Yes,No,Yes,No,Yes,Yes,73.87,1255.79,3,No
301,Female,32,Illinois,42,Month-to-Month,Bank Transfer,Yes,No,DSL,No,No,Yes,No,No,No,No,69.45,2916.9,4,No
302,None,36,Illinois,1,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,138.32,,2,Yes
303,Male,56,Pennsylvania,10,Two Year,Mailed Check,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Yes,104.01,1040.1,1,No
304,Male,54,New York,41,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,104.82,4297.62,2,No
305,Female,44,Michigan,25,Two Year,Mailed Check,Yes,No,DSL,No,Yes,No,No,No,No,No,79.11,1977.75,1,No
306,Female,46,North Carolina,8,One Year,Bank Transfer,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Yes,107.04,856.32,1,No
307,Female,64,New York,44,Month-to-Month,Credit Card,Yes,No,Fiber Optic,No,Yes,No,Yes,No,Yes,No,108.46,4772.24,1,No
308,Female,36,Georgia,16,Month-to-Month,Credit Card,No,No,No,No,No,No,No,No,No,No,20.0,320.0,1,Yes
309,Male,53,Texas,16,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,123.68,1978.88,1,No
310,Male,41,California,72,Two Year,Electronic Check,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,130.88,9423.36,1,No
311,Female,41,Florida,70,Two Year,Credit Card,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,No,119.4,8358.0,3,No
312,Female,61,New York,10,Month-to-Month,Credit Card,Yes,Yes,DSL,No,No,No,No,Yes,Yes,No,103.79,1037.9,2,Yes
313,Female,57,California,3,Two Year,Electronic Check,Yes,No,Fiber Optic,No,No,No,No,No,No,Yes,96.46,289.38,1,Yes
314,Female,57,North Carolina,9,One Year,Bank Transfer,Yes,Yes,DSL,No,No,Yes,No,No,No,Yes,98.63,887.67,3,No
315,Male,64,Florida,1,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,No,120.72,,1,Yes
316,Female,45,Illinois,1,One Year,Mailed Check,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,No,111.65,,6,Yes
317,Male,55,California,12,One Year,Electronic Check,Yes,No,DSL,No,No,Yes,No,No,No,Yes,75.27,903.24,1,Yes
318,Male,40,Texas,67,Month-to-Month,Credit Card,Yes,No,Fiber Optic,No,No,No,No,No,Yes,No,89.69,6009.23,1,No
319,Male,49,North Carolina,49,One Year,Bank Transfer,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,129.45,6343.05,1,No
320,Male,43,Illinois,17,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,127.18,2162.06,3,No
321,Male,46,Michigan,19,Month-to-Month,Bank Transfer,Yes,Yes,No,No,No,No,No,No,No,Yes,43.87,833.53,1,No
322,Male,53,Michigan,1,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,No,No,No,No,No,No,92.06,,0,Yes
323,Male,32,Florida,5,Two Year,Credit Card,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,114.28,571.4,2,Yes
324,Male,76,Florida,1,One Year,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,Yes,46.03,,1,No
325,Female,29,North Carolina,33,Month-to-Month,Credit Card,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,No,141.13,4657.29,1,Yes
326,Male,26,Michigan,3,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,Yes,101.61,304.83,2,Yes
327,Male,62,Illinois,48,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,No,No,125.53,6025.44,5,Yes
328,Female,56,Georgia,24,One Year,Bank Transfer,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,Yes,121.49,2915.76,7,No
329,Female,54,Georgia,6,Month-to-Month,Mailed Check,Yes,Yes,DSL,No,No,No,No,No,No,Yes,83.72,502.32,2,Yes
330,Female,54,Florida,4,Two Year,Mailed Check,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,140.7,562.8,0,Yes
331,Male,44,Illinois,23,Two Year,Credit Card,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,No,111.98,2575.54,1,No
332,Female,31,North Carolina,55,One Year,Bank Transfer,No,No,No,No,No,No,No,No,No,Yes,20.0,1100.0,4,Yes
333,Male,46,Ohio,30,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,No,No,No,No,No,Yes,No,104.55,3136.5,5,Yes
334,Male,34,California,10,Month-to-Month,Electronic Check,No,No,Fiber Optic,No,No,No,No,Yes,No,Yes,73.09,730.9,1,Yes
335,Male,59,Florida,21,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,125.8,2641.8,1,No
336,Female,42,California,8,One Year,Electronic Check,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,111.97,895.76,4,Yes
337,Male,32,Texas,72,One Year,Credit Card,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Yes,124.68,8976.96,3,No
338,Male,40,Michigan,33,One Year,Bank Transfer,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,129.14,4261.62,2,No
339,Male,51,California,22,Month-to-Month,Credit Card,No,No,DSL,No,No,No,Yes,No,No,No,49.26,1083.72,1,No
340,Female,36,Texas,13,Two Year,Electronic Check,No,No,DSL,Yes,No,No,Yes,Yes,No,No,71.76,932.88,4,No
341,Female,32,Florida,23,Month-to-Month,Bank Transfer,Yes,Yes,No,No,No,No,No,No,No,No,39.13,899.99,1,No
342,Male,48,Illinois,10,Month-to-Month,Electronic Check,No,No,No,No,No,No,No,No,No,Yes,20.0,200.0,3,Yes
343,Female,48,Pennsylvania,1,One Year,Bank Transfer,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,114.69,,1,Yes
344,Female,37,Texas,12,Month-to-Month,Mailed Check,Yes,No,DSL,No,Yes,No,No,Yes,No,Yes,89.4,1072.8,2,No
345,Female,37,Texas,63,One Year,Electronic Check,Yes,Yes,DSL,No,No,Yes,No,No,Yes,No,108.76,6851.88,3,No
346,Male,48,Texas,23,Two Year,Bank Transfer,Yes,Yes,No,No,No,No,No,No,No,Yes,47.95,1102.85,2,Yes
347,Female,23,Pennsylvania,2,One Year,Electronic Check,Yes,No,DSL,No,No,No,No,Yes,No,No,78.68,157.36,2,Yes
348,Male,23,Florida,51,Month-to-Month,Bank Transfer,Yes,No,DSL,Yes,No,Yes,No,No,Yes,No,102.75,5240.25,2,No
349,Female,34,Michigan,7,Month-to-Month,Bank Transfer,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,99.55,696.85,2,Yes
350,Male,41,New York,6,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,119.95,719.7,5,Yes
351,Male,49,California,8,Month-to-Month,Credit Card,Yes,No,No,No,No,No,No,No,No,No,21.68,173.44,1,No
352,Male,67,Georgia,20,Two Year,Mailed Check,Yes,No,Fiber Optic,No,No,Yes,Yes,No,Yes,No,117.29,2345.8,0,No
353,Female,57,Florida,18,One Year,Mailed Check,Yes,Yes,DSL,No,No,No,No,Yes,Yes,No,111.63,2009.34,0,No
354,Male,42,Ohio,16,Month-to-Month,Credit Card,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,Yes,109.72,1755.52,0,No
355,Female,44,Florida,30,Two Year,Bank Transfer,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,88.81,2664.3,1,No
356,Male,29,Illinois,9,One Year,Electronic Check,Yes,Yes,DSL,No,Yes,No,No,Yes,No,No,113.35,1020.15,0,Yes
357,Female,44,Georgia,36,Month-to-Month,Credit Card,Yes,No,No,No,No,No,No,No,No,Yes,24.1,867.6,0,No
358,Female,40,Michigan,4,Month-to-Month,Electronic Check,Yes,No,No,No,No,No,No,No,No,Yes,29.15,116.6,0,Yes
359,Female,49,Texas,36,Month-to-Month,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,Yes,48.68,1752.48,3,Yes
360,Female,32,Florida,26,Two Year,Electronic Check,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,130.35,3389.1,1,Yes
361,Female,52,New York,27,Month-to-Month,Electronic Check,Yes,Yes,DSL,No,No,Yes,No,Yes,No,No,109.09,2945.43,4,Yes
362,Male,67,Michigan,15,Two Year,Electronic Check,Yes,No,Fiber Optic,No,Yes,No,No,No,No,No,96.66,1449.9,4,Yes
363,Female,43,Michigan,26,Month-to-Month,Electronic Check,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,No,141.79,3686.54,2,No
364,Male,51,California,1,Two Year,Mailed Check,Yes,Yes,DSL,Yes,No,No,No,No,No,No,95.07,,1,No
365,Female,55,California,45,Month-to-Month,Electronic Check,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,109.03,4906.35,2,No
366,Female,38,Pennsylvania,1,Two Year,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,No,51.85,,1,Yes
367,Male,48,California,3,Two Year,Bank Transfer,Yes,No,Fiber Optic,No,No,No,No,No,No,Yes,84.03,252.09,0,No
368,Male,45,Florida,20,Month-to-Month,Electronic Check,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Yes,106.93,2138.6,1,Yes
369,Male,46,California,32,One Year,Electronic Check,Yes,No,DSL,No,No,No,Yes,Yes,No,No,92.71,2966.72,1,No
370,Female,33,Illinois,1,One Year,Mailed Check,No,No,No,No,No,No,No,No,No,Yes,20.0,,1,Yes
371,Female,45,Michigan,60,Two Year,Electronic Check,Yes,No,No,No,No,No,No,No,No,No,38.89,2333.4,3,Yes
372,Female,52,Michigan,72,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,145.74,10493.28,5,Yes
373,Female,66,Florida,22,Month-to-Month,Mailed Check,Yes,Yes,DSL,Yes,No,No,No,No,No,No,99.18,2181.96,1,No
374,Female,59,Illinois,15,Two Year,Bank Transfer,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,150.0,2250.0,1,No
375,Male,77,North Carolina,32,One Year,Bank Transfer,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,No,109.89,3516.48,2,No
376,Male,33,California,9,Month-to-Month,Credit Card,Yes,No,No,No,No,No,No,No,No,Yes,33.61,302.49,0,No
377,Female,58,Ohio,16,Two Year,Mailed Check,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Yes,100.57,1609.12,2,No
378,Female,47,New York,59,Month-to-Month,Mailed Check,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,127.83,7541.97,1,Yes
379,Female,77,Texas,72,One Year,Electronic Check,Yes,Yes,DSL,No,No,No,Yes,No,No,Yes,91.31,6574.32,1,No
380,Male,32,New York,62,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,104.12,6455.44,1,No
381,Male,32,California,7,Month-to-Month,Electronic Check,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Yes,115.24,806.68,1,No
382,Male,36,Ohio,6,Month-to-Month,Mailed Check,Yes,No,No,No,No,No,No,No,No,Yes,33.95,203.7,2,Yes
383,Male,18,Texas,8,Month-to-Month,Mailed Check,Yes,No,DSL,Yes,No,No,No,No,No,Yes,83.0,664.0,3,No
384,Male,37,Florida,13,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,139.59,1814.67,3,No
385,Female,33,California,9,Month-to-Month,Credit Card,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Yes,100.24,902.16,2,Yes
386,Male,47,North Carolina,11,Month-to-Month,Credit Card,Yes,Yes,No,No,No,No,No,No,No,No,42.38,466.18,1,No
387,Female,50,Pennsylvania,23,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,No,126.36,2906.28,1,No
388,Male,73,Illinois,34,One Year,Electronic Check,Yes,Yes,DSL,No,Yes,No,No,No,No,Yes,92.44,3142.96,2,No
389,Female,59,Illinois,31,Month-to-Month,Credit Card,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Yes,104.3,3233.3,3,No
390,Male,36,New York,40,Month-to-Month,Mailed Check,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Yes,129.06,5162.4,2,No
391,Male,31,Texas,1,One Year,Mailed Check,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,112.09,,3,Yes
392,Male,52,Georgia,1,Two Year,Bank Transfer,Yes,No,DSL,No,No,Yes,No,Yes,No,Yes,92.43,,1,Yes
